0
	err	58,819246743769
0,01
	err	58,819246743769
0,02
	err	58,819246743769
0,03
	err	58,819246743769
0,04
	err	58,819246743769
0,05
	err	58,819246743769
0,06
	err	58,819246743769
0,07
	err	58,819246743769
0,08
	err	58,819246743769
0,09
	err	58,819246743769
0,1
	err	58,819246743769
0,11
	err	58,819246743769
0,12
	err	58,819246743769
0,13
	err	58,819246743769
0,14
	err	58,819246743769
0,15
	err	58,819246743769
0,16
	err	58,819246743769
0,17
	err	58,819246743769
0,18
	err	58,819246743769
0,19
	err	58,819246743769
0,2
	err	58,819246743769
0,21
	err	58,819246743769
0,22
	err	58,819246743769
0,23
	err	58,819246743769
0,24
	err	58,819246743769
0,25
	err	58,819246743769
0,26
	err	58,819246743769
0,27
	err	58,819246743769
0,28
	err	58,819246743769
0,29
	err	58,819246743769
0,3
	err	58,819246743769
0,31
	err	58,819246743769
0,32
	err	58,819246743769
0,33
	err	58,819246743769
0,34
	err	58,819246743769
0,35
	err	58,819246743769
0,36
	err	58,819246743769
0,37
	err	58,819246743769
0,38
	err	58,819246743769
0,39
	err	58,819246743769
0,4
	err	58,819246743769
0,41
	err	58,819246743769
0,42
	err	58,819246743769
0,43
	err	58,819246743769
0,44
	err	58,819246743769
0,45
	err	58,819246743769
0,46
	err	58,819246743769
0,47
	err	58,819246743769
0,48
	err	58,819246743769
0,49
	err	58,819246743769
0,5
	err	58,819246743769
0,51
	err	58,819246743769
0,52
	err	58,819246743769
0,53
	err	58,819246743769
0,54
	err	58,819246743769
0,55
	err	58,819246743769
0,56
	err	58,819246743769
0,57
	err	58,819246743769
0,58
	err	58,819246743769
0,59
	err	58,819246743769
0,6
	err	58,819246743769
0,61
	err	58,819246743769
0,62
	err	58,819246743769
0,63
	err	58,819246743769
0,64
	err	58,819246743769
0,65
	err	58,819246743769
0,66
	err	58,819246743769
0,67
	err	58,819246743769
0,68
	err	58,819246743769
0,69
	err	58,819246743769
0,7
	err	58,819246743769
0,71
	err	58,819246743769
0,72
	err	58,819246743769
0,73
	err	58,819246743769
0,74
	err	58,819246743769
0,75
	err	58,819246743769
0,76
	err	58,819246743769
0,77
	err	58,819246743769
0,78
	err	58,819246743769
0,79
	err	58,819246743769
0,8
	err	58,819246743769
0,81
	err	58,819246743769
0,82
	err	58,819246743769
0,83
	err	58,819246743769
0,84
	err	58,819246743769
0,85
	err	58,819246743769
0,86
	err	58,819246743769
0,87
	err	58,819246743769
0,88
	err	58,819246743769
0,89
	err	58,819246743769
0,9
	err	58,819246743769
0,91
	err	58,819246743769
0,92
	err	58,819246743769
0,93
	err	58,819246743769
0,94
	err	58,819246743769
0,95
	err	58,819246743769
0,96
	err	58,819246743769
0,97
	err	58,819246743769
0,98
	err	58,819246743769
0,99
	err	58,819246743769
1
	err	58,819246743769
1,01
	err	58,819246743769
1,02
	err	58,819246743769
1,03
	err	58,819246743769
1,04
	err	58,819246743769
1,05
	err	58,819246743769
1,06
	err	58,819246743769
1,07
	err	58,819246743769
