0
	err	2,29498166061688
0,01
	err	2,29498166061688
0,02
	err	2,29498166061688
0,03
	err	2,29498166061688
0,04
	err	2,29498166061688
0,05
	err	2,29498166061688
0,06
	err	2,29498166061688
0,07
	err	2,29498166061688
0,08
	err	2,29498166061688
0,09
	err	2,29498166061688
0,1
	err	2,29498166061688
0,11
	err	2,29498166061688
0,12
	err	2,29498166061688
0,13
	err	2,29498166061688
0,14
	err	2,29498166061688
0,15
	err	2,29498166061688
0,16
	err	2,29498166061688
0,17
	err	2,29498166061688
0,18
	err	2,29498166061688
0,19
	err	2,29498166061688
0,2
	err	2,29498166061688
0,21
	err	2,29498166061688
0,22
	err	2,29498166061688
0,23
	err	2,29498166061688
0,24
	err	2,29498166061688
0,25
	err	2,29498166061688
0,26
	err	2,29498166061688
0,27
	err	2,29498166061688
0,28
	err	2,29498166061688
0,29
	err	2,29498166061688
0,3
	err	2,29498166061688
0,31
	err	2,29498166061688
0,32
	err	2,29498166061688
0,33
	err	2,29498166061688
0,34
	err	2,29498166061688
0,35
	err	2,29498166061688
0,36
	err	2,29498166061688
0,37
	err	2,29498166061688
0,38
	err	2,29498166061688
0,39
	err	2,29498166061688
0,4
	err	2,29498166061688
0,41
	err	2,29498166061688
0,42
	err	2,29498166061688
0,43
	err	2,29498166061688
0,44
	err	2,29498166061688
0,45
	err	2,29498166061688
0,46
	err	2,29498166061688
0,47
	err	2,29498166061688
0,48
	err	2,29498166061688
0,49
	err	2,29498166061688
0,5
	err	2,29498166061688
0,51
	err	2,29498166061688
0,52
	err	2,29498166061688
0,53
	err	2,29498166061688
0,54
	err	2,29498166061688
0,55
	err	2,29498166061688
0,56
	err	2,29498166061688
0,57
	err	2,29498166061688
0,58
	err	2,29498166061688
0,59
	err	2,29498166061688
0,6
	err	2,29498166061688
0,61
	err	2,29498166061688
0,62
	err	2,29498166061688
0,63
	err	2,29498166061688
0,64
	err	2,29498166061688
0,65
	err	2,29498166061688
0,66
	err	2,29498166061688
0,67
	err	2,29498166061688
0,68
	err	2,29498166061688
0,69
	err	2,29498166061688
0,7
	err	2,29498166061688
0,71
	err	2,29498166061688
0,72
	err	2,29498166061688
0,73
	err	2,29498166061688
0,74
	err	2,29498166061688
0,75
	err	2,29498166061688
0,76
	err	2,29498166061688
0,77
	err	2,29498166061688
0,78
	err	2,29498166061688
0,79
	err	2,29498166061688
0,8
	err	2,29498166061688
0,81
	err	2,29498166061688
0,82
	err	2,29498166061688
0,83
	err	2,29498166061688
0,84
	err	2,29498166061688
0,85
	err	2,29498166061688
0,86
	err	2,29498166061688
0,87
	err	2,29498166061688
0,88
	err	2,29498166061688
0,89
	err	2,29498166061688
0,9
	err	2,29498166061688
0,91
	err	2,29498166061688
0,92
	err	2,29498166061688
0,93
	err	2,29498166061688
0,94
	err	2,29498166061688
0,95
	err	2,29498166061688
0,96
	err	2,29498166061688
0,97
	err	2,29498166061688
0,98
	err	2,29498166061688
0,99
	err	2,29498166061688
1
	err	2,29498166061688
1,01
	err	2,29498166061688
1,02
	err	2,29498166061688
1,03
	err	2,29498166061688
1,04
	err	2,29498166061688
1,05
	err	2,29498166061688
1,06
	err	2,29498166061688
1,07
	err	2,29498166061688
1,08
	err	2,29498166061688
1,09
	err	2,29498166061688
1,1
	err	2,29498166061688
1,11
	err	2,29498166061688
1,12
	err	2,29498166061688
1,13
	err	2,29498166061688
1,14
	err	2,29498166061688
1,15
	err	2,29498166061688
1,16
	err	2,29498166061688
1,17
	err	2,29498166061688
1,18
	err	2,29498166061688
1,19
	err	2,29498166061688
1,2
	err	2,29498166061688
1,21
	err	2,29498166061688
1,22
	err	2,29498166061688
1,23
	err	2,29498166061688
1,24
	err	2,29498166061688
1,25
	err	2,29498166061688
1,26
	err	2,29498166061688
1,27
	err	2,29498166061688
1,28
	err	2,29498166061688
1,29
	err	2,29498166061688
1,3
	err	2,29498166061688
1,31
	err	2,29498166061688
1,32
	err	2,29498166061688
1,33
	err	2,29498166061688
1,34
	err	2,29498166061688
1,35
	err	2,29498166061688
1,36
	err	2,29498166061688
1,37
	err	2,29498166061688
1,38
	err	2,29498166061688
1,39
	err	2,29498166061688
1,4
	err	2,29498166061688
1,41
	err	2,29498166061688
1,42
	err	2,29498166061688
1,43
	err	2,29498166061688
1,44
	err	2,29498166061688
1,45
	err	2,29498166061688
1,46
	err	2,29498166061688
1,47
	err	2,29498166061688
1,48
	err	2,29498166061688
1,49
	err	2,29498166061688
1,5
	err	2,29498166061688
1,51
	err	2,29498166061688
1,52
	err	2,29498166061688
1,53
	err	2,29498166061688
1,54
	err	2,29498166061688
1,55
	err	2,29498166061688
1,56
	err	2,29498166061688
1,57
	err	2,29498166061688
1,58
	err	2,29498166061688
1,59
	err	2,29498166061688
1,6
	err	2,29498166061688
1,61
	err	2,29498166061688
1,62
	err	2,29498166061688
1,63
	err	2,29498166061688
1,64
	err	2,29498166061688
1,65
	err	2,29498166061688
1,66
	err	2,29498166061688
1,67
	err	2,29498166061688
1,68
	err	2,29498166061688
1,69
	err	2,29498166061688
1,7
	err	2,29498166061688
1,71
	err	2,29498166061688
1,72
	err	2,29498166061688
1,73
	err	2,29498166061688
1,74
	err	2,29498166061688
1,75
	err	2,29498166061688
1,76
	err	2,29498166061688
1,77
	err	2,29498166061688
1,78
	err	2,29498166061688
1,79
	err	2,29498166061688
1,8
	err	2,29498166061688
1,81
	err	2,29498166061688
1,82
	err	2,29498166061688
1,83
	err	2,29498166061688
1,84
	err	2,29498166061688
1,85
	err	2,29498166061688
1,86
	err	2,29498166061688
1,87
	err	2,29498166061688
1,88
	err	2,29498166061688
1,89
	err	2,29498166061688
1,9
	err	2,29498166061688
1,91
	err	2,29498166061688
1,92
	err	2,29498166061688
1,93
	err	2,29498166061688
1,94
	err	2,29498166061688
1,95
	err	2,29498166061688
1,96
	err	2,29498166061688
1,97
	err	2,29498166061688
1,98
	err	2,29498166061688
1,99
	err	2,29498166061688
2
	err	2,29498166061688
2,01
	err	2,29498166061688
2,02
	err	2,29498166061688
2,03
	err	2,29498166061688
2,04
	err	2,29498166061688
2,05
	err	2,29498166061688
2,06
	err	2,29498166061688
2,07
	err	2,29498166061688
2,08
	err	2,29498166061688
2,09
	err	2,29498166061688
2,1
	err	2,29498166061688
2,11
	err	2,29498166061688
2,12
	err	2,29498166061688
2,13
	err	2,29498166061688
2,14
	err	2,29498166061688
2,15
	err	2,29498166061688
2,16
	err	2,29498166061688
2,17
	err	2,29498166061688
2,18
	err	2,29498166061688
2,19
	err	2,29498166061688
2,2
	err	2,29498166061688
2,21
	err	2,29498166061688
2,22
	err	2,29498166061688
2,23
	err	2,29498166061688
2,24
	err	2,29498166061688
2,25
	err	2,29498166061688
2,26
	err	2,29498166061688
2,27
	err	2,29498166061688
2,28
	err	2,29498166061688
2,29
	err	2,29498166061688
2,3
	err	2,29498166061688
2,31
	err	2,29498166061688
2,32
	err	2,29498166061688
2,33
	err	2,29498166061688
2,34
	err	2,29498166061688
2,35
	err	2,29498166061688
2,36
	err	2,29498166061688
2,37
	err	2,29498166061688
2,38
	err	2,29498166061688
2,39
	err	2,29498166061688
2,4
	err	2,29498166061688
2,41
	err	2,29498166061688
2,42
	err	2,29498166061688
