0
	err	988,37119837031
0,01
	err	988,37119837031
0,02
	err	988,37119837031
0,03
	err	988,37119837031
0,04
	err	988,37119837031
0,05
	err	988,37119837031
0,06
	err	988,37119837031
0,07
	err	988,37119837031
0,08
	err	988,37119837031
0,09
	err	988,37119837031
0,1
	err	988,37119837031
0,11
	err	988,37119837031
0,12
	err	988,37119837031
0,13
	err	988,37119837031
0,14
	err	988,37119837031
0,15
	err	988,37119837031
0,16
	err	988,37119837031
0,17
	err	988,37119837031
0,18
	err	988,37119837031
0,19
	err	988,37119837031
0,2
	err	988,37119837031
0,21
	err	988,37119837031
0,22
	err	988,37119837031
0,23
	err	988,37119837031
0,24
	err	988,37119837031
0,25
	err	988,37119837031
0,26
	err	988,37119837031
0,27
	err	988,37119837031
0,28
	err	988,37119837031
0,29
	err	988,37119837031
0,3
	err	988,37119837031
0,31
	err	988,37119837031
0,32
	err	988,37119837031
0,33
	err	988,37119837031
0,34
	err	988,37119837031
0,35
	err	988,37119837031
0,36
	err	988,37119837031
0,37
	err	988,37119837031
0,38
	err	988,37119837031
0,39
	err	988,37119837031
0,4
	err	988,37119837031
0,41
	err	988,37119837031
0,42
	err	988,37119837031
0,43
	err	988,37119837031
0,44
	err	988,37119837031
0,45
	err	988,37119837031
0,46
	err	988,37119837031
0,47
	err	988,37119837031
0,48
	err	988,37119837031
0,49
	err	988,37119837031
0,5
	err	988,37119837031
0,51
	err	988,37119837031
0,52
	err	988,37119837031
0,53
	err	988,37119837031
0,54
	err	988,37119837031
0,55
	err	988,37119837031
0,56
	err	988,37119837031
0,57
	err	988,37119837031
0,58
	err	988,37119837031
0,59
	err	988,37119837031
0,6
	err	988,37119837031
0,61
	err	988,37119837031
0,62
	err	988,37119837031
0,63
	err	988,37119837031
0,64
	err	988,37119837031
0,65
	err	988,37119837031
0,66
	err	988,37119837031
0,67
	err	988,37119837031
0,68
	err	988,37119837031
0,69
	err	988,37119837031
0,7
	err	988,37119837031
0,71
	err	988,37119837031
0,72
	err	988,37119837031
0,73
	err	988,37119837031
0,74
	err	988,37119837031
0,75
	err	988,37119837031
0,76
	err	988,37119837031
0,77
	err	988,37119837031
0,78
	err	988,37119837031
0,79
	err	988,37119837031
0,8
	err	988,37119837031
0,81
	err	988,37119837031
0,82
	err	988,37119837031
0,83
	err	988,37119837031
0,84
	err	988,37119837031
0,85
	err	988,37119837031
0,86
	err	988,37119837031
0,87
	err	988,37119837031
0,88
	err	988,37119837031
0,89
	err	988,37119837031
0,9
	err	988,37119837031
0,91
	err	988,37119837031
0,92
	err	988,37119837031
0,93
	err	988,37119837031
0,94
	err	988,37119837031
0,95
	err	988,37119837031
0,96
	err	988,37119837031
0,97
	err	988,37119837031
0,98
	err	988,37119837031
0,99
	err	988,37119837031
1
	err	988,37119837031
1,01
	err	988,37119837031
1,02
	err	988,37119837031
1,03
	err	988,37119837031
1,04
	err	988,37119837031
1,05
	err	988,37119837031
1,06
	err	988,37119837031
1,07
	err	988,37119837031
1,08
	err	988,37119837031
1,09
	err	988,37119837031
1,1
	err	988,37119837031
1,11
	err	988,37119837031
1,12
	err	988,37119837031
1,13
	err	988,37119837031
1,14
	err	988,37119837031
1,15
	err	988,37119837031
1,16
	err	988,37119837031
1,17
	err	988,37119837031
1,18
	err	988,37119837031
1,19
	err	988,37119837031
1,2
	err	988,37119837031
1,21
	err	988,37119837031
1,22
	err	988,37119837031
1,23
	err	988,37119837031
1,24
	err	988,37119837031
1,25
	err	988,37119837031
1,26
	err	988,37119837031
1,27
	err	988,37119837031
1,28
	err	988,37119837031
1,29
	err	988,37119837031
1,3
	err	988,37119837031
1,31
	err	988,37119837031
1,32
	err	988,37119837031
1,33
	err	988,37119837031
1,34
	err	988,37119837031
1,35
	err	988,37119837031
1,36
	err	988,37119837031
1,37
	err	988,37119837031
1,38
	err	988,37119837031
1,39
	err	988,37119837031
1,4
	err	988,37119837031
1,41
	err	988,37119837031
1,42
	err	988,37119837031
1,43
	err	988,37119837031
1,44
	err	988,37119837031
1,45
	err	988,37119837031
1,46
	err	988,37119837031
1,47
	err	988,37119837031
1,48
	err	988,37119837031
1,49
	err	988,37119837031
1,5
	err	988,37119837031
1,51
	err	988,37119837031
1,52
	err	988,37119837031
1,53
	err	988,37119837031
1,54
	err	988,37119837031
1,55
	err	988,37119837031
1,56
	err	988,37119837031
1,57
	err	988,37119837031
1,58
	err	988,37119837031
1,59
	err	988,37119837031
1,6
	err	988,37119837031
1,61
	err	988,37119837031
1,62
	err	988,37119837031
1,63
	err	988,37119837031
1,64
	err	988,37119837031
1,65
	err	988,37119837031
1,66
	err	988,37119837031
1,67
	err	988,37119837031
1,68
	err	988,37119837031
1,69
	err	988,37119837031
1,7
	err	988,37119837031
1,71
	err	988,37119837031
1,72
	err	988,37119837031
1,73
	err	988,37119837031
1,74
	err	988,37119837031
1,75
	err	988,37119837031
1,76
	err	988,37119837031
1,77
	err	988,37119837031
1,78
	err	988,37119837031
1,79
	err	988,37119837031
1,8
	err	988,37119837031
1,81
	err	988,37119837031
1,82
	err	988,37119837031
1,83
	err	988,37119837031
1,84
	err	988,37119837031
1,85
	err	988,37119837031
1,86
	err	988,37119837031
1,87
	err	988,37119837031
1,88
	err	988,37119837031
1,89
	err	988,37119837031
1,9
	err	988,37119837031
1,91
	err	988,37119837031
1,92
	err	988,37119837031
1,93
	err	988,37119837031
1,94
	err	988,37119837031
1,95
	err	988,37119837031
1,96
	err	988,37119837031
1,97
	err	988,37119837031
1,98
	err	988,37119837031
1,99
	err	988,37119837031
2
	err	988,37119837031
2,01
	err	988,37119837031
2,02
	err	988,37119837031
2,03
	err	988,37119837031
2,04
	err	988,37119837031
2,05
	err	988,37119837031
2,06
	err	988,37119837031
2,07
	err	988,37119837031
2,08
	err	988,37119837031
2,09
	err	988,37119837031
2,1
	err	988,37119837031
2,11
	err	988,37119837031
2,12
	err	988,37119837031
2,13
	err	988,37119837031
2,14
	err	988,37119837031
2,15
	err	988,37119837031
2,16
	err	988,37119837031
2,17
	err	988,37119837031
2,18
	err	988,37119837031
2,19
	err	988,37119837031
2,2
	err	988,37119837031
2,21
	err	988,37119837031
2,22
	err	988,37119837031
2,23
	err	988,37119837031
2,24
	err	988,37119837031
2,25
	err	988,37119837031
2,26
	err	988,37119837031
2,27
	err	988,37119837031
2,28
	err	988,37119837031
2,29
	err	988,37119837031
2,3
	err	988,37119837031
2,31
	err	988,37119837031
2,32
	err	988,37119837031
2,33
	err	988,37119837031
2,34
	err	988,37119837031
2,35
	err	988,37119837031
2,36
