0
	err	33,9852599169263
0,01
	err	33,9852599169263
0,02
	err	33,9852599169263
0,03
	err	33,9852599169263
0,04
	err	33,9852599169263
0,05
	err	33,9852599169263
0,06
	err	33,9852599169263
0,07
	err	33,9852599169263
0,08
	err	33,9852599169263
0,09
	err	33,9852599169263
0,1
	err	33,9852599169263
0,11
	err	33,9852599169263
0,12
	err	33,9852599169263
0,13
	err	33,9852599169263
0,14
	err	33,9852599169263
0,15
	err	33,9852599169263
0,16
	err	33,9852599169263
0,17
	err	33,9852599169263
0,18
	err	33,9852599169263
0,19
	err	33,9852599169263
0,2
	err	33,9852599169263
0,21
	err	33,9852599169263
0,22
	err	33,9852599169263
0,23
	err	33,9852599169263
0,24
	err	33,9852599169263
0,25
	err	33,9852599169263
0,26
	err	33,9852599169263
0,27
	err	33,9852599169263
0,28
	err	33,9852599169263
0,29
	err	33,9852599169263
0,3
	err	33,9852599169263
0,31
	err	33,9852599169263
0,32
	err	33,9852599169263
0,33
	err	33,9852599169263
0,34
	err	33,9852599169263
0,35
	err	33,9852599169263
0,36
	err	33,9852599169263
0,37
	err	33,9852599169263
0,38
	err	33,9852599169263
0,39
	err	33,9852599169263
0,4
	err	33,9852599169263
0,41
	err	33,9852599169263
0,42
	err	33,9852599169263
0,43
	err	33,9852599169263
0,44
	err	33,9852599169263
0,45
	err	33,9852599169263
0,46
	err	33,9852599169263
0,47
	err	33,9852599169263
0,48
	err	33,9852599169263
0,49
	err	33,9852599169263
0,5
	err	33,9852599169263
0,51
	err	33,9852599169263
0,52
	err	33,9852599169263
0,53
	err	33,9852599169263
0,54
	err	33,9852599169263
0,55
	err	33,9852599169263
0,56
	err	33,9852599169263
0,57
	err	33,9852599169263
0,58
	err	33,9852599169263
0,59
	err	33,9852599169263
0,6
	err	33,9852599169263
0,61
	err	33,9852599169263
0,62
	err	33,9852599169263
0,63
	err	33,9852599169263
0,64
	err	33,9852599169263
0,65
	err	33,9852599169263
0,66
	err	33,9852599169263
0,67
	err	33,9852599169263
0,68
	err	33,9852599169263
0,69
	err	33,9852599169263
0,7
	err	33,9852599169263
0,71
	err	33,9852599169263
0,72
	err	33,9852599169263
0,73
	err	33,9852599169263
0,74
	err	33,9852599169263
0,75
	err	33,9852599169263
0,76
	err	33,9852599169263
0,77
	err	33,9852599169263
0,78
	err	33,9852599169263
0,79
	err	33,9852599169263
0,8
	err	33,9852599169263
0,81
	err	33,9852599169263
0,82
	err	33,9852599169263
0,83
	err	33,9852599169263
0,84
	err	33,9852599169263
0,85
	err	33,9852599169263
0,86
	err	33,9852599169263
0,87
	err	33,9852599169263
0,88
	err	33,9852599169263
