0
	err	1021,72666538947
0,01
	err	1021,72666538947
0,02
	err	1021,72666538947
0,03
	err	1021,72666538947
0,04
	err	1021,72666538947
0,05
	err	1021,72666538947
0,06
	err	1021,72666538947
0,07
	err	1021,72666538947
0,08
	err	1021,72666538947
0,09
	err	1021,72666538947
0,1
	err	1021,72666538947
0,11
	err	1021,72666538947
0,12
	err	1021,72666538947
0,13
	err	1021,72666538947
0,14
	err	1021,72666538947
0,15
	err	1021,72666538947
0,16
	err	1021,72666538947
0,17
	err	1021,72666538947
0,18
	err	1021,72666538947
0,19
	err	1021,72666538947
0,2
	err	1021,72666538947
0,21
	err	1021,72666538947
0,22
	err	1021,72666538947
0,23
	err	1021,72666538947
0,24
	err	1021,72666538947
0,25
	err	1021,72666538947
0,26
	err	1021,72666538947
0,27
	err	1021,72666538947
0,28
	err	1021,72666538947
0,29
	err	1021,72666538947
0,3
	err	1021,72666538947
0,31
	err	1021,72666538947
0,32
	err	1021,72666538947
0,33
	err	1021,72666538947
0,34
	err	1021,72666538947
0,35
	err	1021,72666538947
0,36
	err	1021,72666538947
0,37
	err	1021,72666538947
0,38
	err	1021,72666538947
0,39
	err	1021,72666538947
0,4
	err	1021,72666538947
0,41
	err	1021,72666538947
0,42
	err	1021,72666538947
0,43
	err	1021,72666538947
0,44
	err	1021,72666538947
0,45
	err	1021,72666538947
0,46
	err	1021,72666538947
0,47
	err	1021,72666538947
0,48
	err	1021,72666538947
0,49
	err	1021,72666538947
0,5
	err	1021,72666538947
0,51
	err	1021,72666538947
0,52
	err	1021,72666538947
0,53
	err	1021,72666538947
0,54
	err	1021,72666538947
0,55
	err	1021,72666538947
0,56
	err	1021,72666538947
0,57
	err	1021,72666538947
0,58
	err	1021,72666538947
0,59
	err	1021,72666538947
0,6
	err	1021,72666538947
0,61
	err	1021,72666538947
0,62
	err	1021,72666538947
0,63
	err	1021,72666538947
0,64
	err	1021,72666538947
0,65
	err	1021,72666538947
0,66
	err	1021,72666538947
0,67
	err	1021,72666538947
0,68
	err	1021,72666538947
0,69
	err	1021,72666538947
0,7
	err	1021,72666538947
0,71
	err	1021,72666538947
0,72
	err	1021,72666538947
0,73
	err	1021,72666538947
0,74
	err	1021,72666538947
0,75
	err	1021,72666538947
0,76
	err	1021,72666538947
0,77
	err	1021,72666538947
0,78
	err	1021,72666538947
0,79
	err	1021,72666538947
0,8
	err	1021,72666538947
0,81
	err	1021,72666538947
0,82
	err	1021,72666538947
0,83
	err	1021,72666538947
0,84
	err	1021,72666538947
0,85
	err	1021,72666538947
0,86
	err	1021,72666538947
0,87
	err	1021,72666538947
0,88
	err	1021,72666538947
0,89
	err	1021,72666538947
0,9
	err	1021,72666538947
0,91
	err	1021,72666538947
0,92
	err	1021,72666538947
0,93
	err	1021,72666538947
0,94
	err	1021,72666538947
0,95
	err	1021,72666538947
0,96
	err	1021,72666538947
0,97
	err	1021,72666538947
0,98
	err	1021,72666538947
0,99
	err	1021,72666538947
1
	err	1021,72666538947
1,01
	err	1021,72666538947
1,02
	err	1021,72666538947
1,03
	err	1021,72666538947
1,04
	err	1021,72666538947
1,05
	err	1021,72666538947
1,06
	err	1021,72666538947
1,07
	err	1021,72666538947
1,08
	err	1021,72666538947
1,09
	err	1021,72666538947
1,1
	err	1021,72666538947
1,11
	err	1021,72666538947
1,12
	err	1021,72666538947
1,13
	err	1021,72666538947
1,14
	err	1021,72666538947
1,15
	err	1021,72666538947
1,16
	err	1021,72666538947
1,17
	err	1021,72666538947
1,18
	err	1021,72666538947
1,19
	err	1021,72666538947
1,2
	err	1021,72666538947
1,21
	err	1021,72666538947
1,22
	err	1021,72666538947
1,23
	err	1021,72666538947
1,24
	err	1021,72666538947
1,25
	err	1021,72666538947
1,26
	err	1021,72666538947
1,27
	err	1021,72666538947
1,28
	err	1021,72666538947
1,29
	err	1021,72666538947
1,3
	err	1021,72666538947
1,31
	err	1021,72666538947
1,32
	err	1021,72666538947
1,33
	err	1021,72666538947
1,34
	err	1021,72666538947
1,35
	err	1021,72666538947
1,36
	err	1021,72666538947
1,37
	err	1021,72666538947
1,38
	err	1021,72666538947
1,39
	err	1021,72666538947
1,4
	err	1021,72666538947
1,41
	err	1021,72666538947
1,42
	err	1021,72666538947
1,43
	err	1021,72666538947
1,44
	err	1021,72666538947
1,45
	err	1021,72666538947
1,46
	err	1021,72666538947
1,47
	err	1021,72666538947
1,48
	err	1021,72666538947
1,49
	err	1021,72666538947
1,5
	err	1021,72666538947
1,51
	err	1021,72666538947
1,52
	err	1021,72666538947
1,53
	err	1021,72666538947
1,54
	err	1021,72666538947
1,55
	err	1021,72666538947
1,56
	err	1021,72666538947
1,57
	err	1021,72666538947
1,58
	err	1021,72666538947
1,59
	err	1021,72666538947
1,6
	err	1021,72666538947
1,61
	err	1021,72666538947
1,62
	err	1021,72666538947
1,63
	err	1021,72666538947
1,64
	err	1021,72666538947
1,65
	err	1021,72666538947
1,66
	err	1021,72666538947
1,67
	err	1021,72666538947
1,68
	err	1021,72666538947
1,69
	err	1021,72666538947
1,7
	err	1021,72666538947
1,71
	err	1021,72666538947
1,72
	err	1021,72666538947
1,73
	err	1021,72666538947
1,74
	err	1021,72666538947
1,75
	err	1021,72666538947
1,76
	err	1021,72666538947
1,77
	err	1021,72666538947
1,78
	err	1021,72666538947
1,79
	err	1021,72666538947
1,8
	err	1021,72666538947
1,81
	err	1021,72666538947
1,82
	err	1021,72666538947
1,83
	err	1021,72666538947
1,84
	err	1021,72666538947
1,85
	err	1021,72666538947
1,86
	err	1021,72666538947
1,87
	err	1021,72666538947
1,88
	err	1021,72666538947
1,89
	err	1021,72666538947
1,9
	err	1021,72666538947
1,91
	err	1021,72666538947
1,92
	err	1021,72666538947
1,93
	err	1021,72666538947
1,94
	err	1021,72666538947
1,95
	err	1021,72666538947
1,96
	err	1021,72666538947
1,97
	err	1021,72666538947
1,98
	err	1021,72666538947
1,99
	err	1021,72666538947
2
	err	1021,72666538947
2,01
	err	1021,72666538947
2,02
	err	1021,72666538947
2,03
	err	1021,72666538947
2,04
	err	1021,72666538947
2,05
	err	1021,72666538947
2,06
	err	1021,72666538947
2,07
	err	1021,72666538947
2,08
	err	1021,72666538947
2,09
	err	1021,72666538947
2,1
	err	1021,72666538947
2,11
	err	1021,72666538947
2,12
	err	1021,72666538947
2,13
	err	1021,72666538947
2,14
	err	1021,72666538947
2,15
	err	1021,72666538947
2,16
	err	1021,72666538947
2,17
	err	1021,72666538947
2,18
	err	1021,72666538947
2,19
	err	1021,72666538947
2,2
	err	1021,72666538947
2,21
	err	1021,72666538947
2,22
	err	1021,72666538947
2,23
	err	1021,72666538947
2,24
	err	1021,72666538947
2,25
	err	1021,72666538947
2,26
	err	1021,72666538947
2,27
	err	1021,72666538947
2,28
	err	1021,72666538947
2,29
	err	1021,72666538947
2,3
	err	1021,72666538947
2,31
	err	1021,72666538947
2,32
	err	1021,72666538947
2,33
	err	1021,72666538947
2,34
	err	1021,72666538947
2,35
	err	1021,72666538947
2,36
	err	1021,72666538947
2,37
	err	1021,72666538947
2,38
	err	1021,72666538947
2,39
	err	1021,72666538947
2,4
	err	1021,72666538947
2,41
	err	1021,72666538947
2,42
	err	1021,72666538947
2,43
	err	1021,72666538947
2,44
	err	1021,72666538947
2,45
	err	1021,72666538947
2,46
	err	1021,72666538947
2,47
	err	1021,72666538947
2,48
	err	1021,72666538947
2,49
	err	1021,72666538947
2,5
	err	1021,72666538947
2,51
	err	1021,72666538947
2,52
	err	1021,72666538947
2,53
	err	1021,72666538947
2,54
	err	1021,72666538947
2,55
	err	1021,72666538947
2,56
	err	1021,72666538947
2,57
	err	1021,72666538947
2,58
	err	1021,72666538947
2,59
	err	1021,72666538947
2,6
	err	1021,72666538947
2,61
	err	1021,72666538947
2,62
	err	1021,72666538947
2,63
	err	1021,72666538947
2,64
	err	1021,72666538947
2,65
	err	1021,72666538947
2,66
	err	1021,72666538947
2,67
	err	1021,72666538947
2,68
	err	1021,72666538947
2,69
	err	1021,72666538947
2,7
	err	1021,72666538947
2,71
	err	1021,72666538947
2,72
	err	1021,72666538947
2,73
	err	1021,72666538947
2,74
	err	1021,72666538947
2,75
	err	1021,72666538947
2,76
	err	1021,72666538947
2,77
	err	1021,72666538947
2,78
	err	1021,72666538947
2,79
	err	1021,72666538947
2,8
	err	1021,72666538947
2,81
	err	1021,72666538947
2,82
	err	1021,72666538947
2,83
	err	1021,72666538947
2,84
	err	1021,72666538947
2,85
	err	1021,72666538947
2,86
	err	1021,72666538947
2,87
	err	1021,72666538947
2,88
	err	1021,72666538947
2,89
	err	1021,72666538947
2,9
	err	1021,72666538947
2,91
	err	1021,72666538947
2,92
	err	1021,72666538947
2,93
	err	1021,72666538947
2,94
	err	1021,72666538947
2,95
	err	1021,72666538947
2,96
	err	1021,72666538947
2,97
	err	1021,72666538947
2,98
	err	1021,72666538947
2,99
	err	1021,72666538947
3
	err	1021,72666538947
3,01
	err	1021,72666538947
3,02
	err	1021,72666538947
3,03
	err	1021,72666538947
3,04
	err	1021,72666538947
3,05
	err	1021,72666538947
3,06
	err	1021,72666538947
3,07
	err	1021,72666538947
3,08
	err	1021,72666538947
3,09
	err	1021,72666538947
3,1
	err	1021,72666538947
3,11
	err	1021,72666538947
3,12
	err	1021,72666538947
3,13
	err	1021,72666538947
3,14
	err	1021,72666538947
3,15
	err	1021,72666538947
3,16
	err	1021,72666538947
3,17
	err	1021,72666538947
3,18
	err	1021,72666538947
3,19
	err	1021,72666538947
3,2
	err	1021,72666538947
3,21
	err	1021,72666538947
3,22
	err	1021,72666538947
3,23
	err	1021,72666538947
3,24
	err	1021,72666538947
3,25
	err	1021,72666538947
3,26
	err	1021,72666538947
3,27
	err	1021,72666538947
3,28
	err	1021,72666538947
3,29
	err	1021,72666538947
3,3
