0
	err	961,538606996936
0,01
	err	961,538606996936
0,02
	err	961,538606996936
0,03
	err	961,538606996936
0,04
	err	961,538606996936
0,05
	err	961,538606996936
0,06
	err	961,538606996936
0,07
	err	961,538606996936
0,08
	err	961,538606996936
0,09
	err	961,538606996936
0,1
	err	961,538606996936
0,11
	err	961,538606996936
0,12
	err	961,538606996936
0,13
	err	961,538606996936
0,14
	err	961,538606996936
0,15
	err	961,538606996936
0,16
	err	961,538606996936
0,17
	err	961,538606996936
0,18
	err	961,538606996936
0,19
	err	961,538606996936
0,2
	err	961,538606996936
0,21
	err	961,538606996936
0,22
	err	961,538606996936
0,23
	err	961,538606996936
0,24
	err	961,538606996936
0,25
	err	961,538606996936
0,26
	err	961,538606996936
0,27
	err	961,538606996936
0,28
	err	961,538606996936
0,29
	err	961,538606996936
0,3
	err	961,538606996936
0,31
	err	961,538606996936
0,32
	err	961,538606996936
0,33
	err	961,538606996936
0,34
	err	961,538606996936
0,35
	err	961,538606996936
0,36
	err	961,538606996936
0,37
	err	961,538606996936
0,38
	err	961,538606996936
0,39
	err	961,538606996936
0,4
	err	961,538606996936
0,41
	err	961,538606996936
0,42
	err	961,538606996936
0,43
	err	961,538606996936
0,44
	err	961,538606996936
0,45
	err	961,538606996936
0,46
	err	961,538606996936
0,47
	err	961,538606996936
0,48
	err	961,538606996936
0,49
	err	961,538606996936
0,5
	err	961,538606996936
0,51
	err	961,538606996936
0,52
	err	961,538606996936
0,53
	err	961,538606996936
0,54
	err	961,538606996936
0,55
	err	961,538606996936
0,56
	err	961,538606996936
0,57
	err	961,538606996936
0,58
	err	961,538606996936
0,59
	err	961,538606996936
0,6
	err	961,538606996936
0,61
	err	961,538606996936
0,62
	err	961,538606996936
0,63
	err	961,538606996936
0,64
	err	961,538606996936
0,65
	err	961,538606996936
0,66
	err	961,538606996936
0,67
	err	961,538606996936
0,68
	err	961,538606996936
0,69
	err	961,538606996936
0,7
	err	961,538606996936
0,71
	err	961,538606996936
0,72
	err	961,538606996936
0,73
	err	961,538606996936
0,74
	err	961,538606996936
0,75
	err	961,538606996936
0,76
	err	961,538606996936
0,77
	err	961,538606996936
0,78
	err	961,538606996936
0,79
	err	961,538606996936
0,8
	err	961,538606996936
0,81
	err	961,538606996936
0,82
	err	961,538606996936
0,83
	err	961,538606996936
0,84
	err	961,538606996936
0,85
	err	961,538606996936
0,86
	err	961,538606996936
0,87
	err	961,538606996936
0,88
	err	961,538606996936
0,89
	err	961,538606996936
0,9
	err	961,538606996936
0,91
	err	961,538606996936
0,92
	err	961,538606996936
0,93
	err	961,538606996936
0,94
	err	961,538606996936
0,95
	err	961,538606996936
0,96
	err	961,538606996936
0,97
	err	961,538606996936
0,98
	err	961,538606996936
0,99
	err	961,538606996936
1
	err	961,538606996936
1,01
	err	961,538606996936
1,02
	err	961,538606996936
1,03
	err	961,538606996936
1,04
	err	961,538606996936
1,05
	err	961,538606996936
1,06
	err	961,538606996936
1,07
	err	961,538606996936
1,08
	err	961,538606996936
1,09
	err	961,538606996936
1,1
