0
	err	968,368294015523
0,01
	err	968,368294015523
0,02
	err	968,368294015523
0,03
	err	968,368294015523
0,04
	err	968,368294015523
0,05
	err	968,368294015523
0,06
	err	968,368294015523
0,07
	err	968,368294015523
0,08
	err	968,368294015523
0,09
	err	968,368294015523
0,1
	err	968,368294015523
0,11
	err	968,368294015523
0,12
	err	968,368294015523
0,13
	err	968,368294015523
0,14
	err	968,368294015523
0,15
	err	968,368294015523
0,16
	err	968,368294015523
0,17
	err	968,368294015523
0,18
	err	968,368294015523
0,19
	err	968,368294015523
0,2
	err	968,368294015523
0,21
	err	968,368294015523
0,22
	err	968,368294015523
0,23
	err	968,368294015523
0,24
	err	968,368294015523
0,25
	err	968,368294015523
0,26
	err	968,368294015523
0,27
	err	968,368294015523
0,28
	err	968,368294015523
0,29
	err	968,368294015523
0,3
	err	968,368294015523
0,31
	err	968,368294015523
0,32
	err	968,368294015523
0,33
	err	968,368294015523
0,34
	err	968,368294015523
0,35
	err	968,368294015523
0,36
	err	968,368294015523
0,37
	err	968,368294015523
0,38
	err	968,368294015523
0,39
	err	968,368294015523
0,4
	err	968,368294015523
0,41
	err	968,368294015523
0,42
	err	968,368294015523
0,43
	err	968,368294015523
0,44
	err	968,368294015523
0,45
	err	968,368294015523
0,46
	err	968,368294015523
0,47
	err	968,368294015523
0,48
	err	968,368294015523
0,49
	err	968,368294015523
0,5
	err	968,368294015523
0,51
	err	968,368294015523
0,52
	err	968,368294015523
0,53
	err	968,368294015523
0,54
	err	968,368294015523
0,55
	err	968,368294015523
0,56
	err	968,368294015523
0,57
	err	968,368294015523
0,58
	err	968,368294015523
0,59
	err	968,368294015523
0,6
	err	968,368294015523
0,61
	err	968,368294015523
0,62
	err	968,368294015523
0,63
	err	968,368294015523
0,64
	err	968,368294015523
0,65
	err	968,368294015523
0,66
	err	968,368294015523
0,67
	err	968,368294015523
0,68
	err	968,368294015523
0,69
	err	968,368294015523
0,7
	err	968,368294015523
0,71
	err	968,368294015523
0,72
	err	968,368294015523
0,73
	err	968,368294015523
0,74
	err	968,368294015523
0,75
	err	968,368294015523
0,76
	err	968,368294015523
0,77
	err	968,368294015523
0,78
	err	968,368294015523
0,79
	err	968,368294015523
0,8
	err	968,368294015523
0,81
	err	968,368294015523
0,82
	err	968,368294015523
0,83
	err	968,368294015523
0,84
	err	968,368294015523
0,85
	err	968,368294015523
0,86
	err	968,368294015523
0,87
	err	968,368294015523
0,88
	err	968,368294015523
0,89
	err	968,368294015523
0,9
	err	968,368294015523
0,91
	err	968,368294015523
0,92
	err	968,368294015523
0,93
	err	968,368294015523
0,94
	err	968,368294015523
0,95
	err	968,368294015523
0,96
	err	968,368294015523
0,97
	err	968,368294015523
0,98
	err	968,368294015523
0,99
	err	968,368294015523
1
	err	968,368294015523
1,01
	err	968,368294015523
1,02
	err	968,368294015523
1,03
	err	968,368294015523
1,04
	err	968,368294015523
1,05
	err	968,368294015523
1,06
	err	968,368294015523
1,07
	err	968,368294015523
1,08
	err	968,368294015523
1,09
	err	968,368294015523
1,1
	err	968,368294015523
1,11
	err	968,368294015523
1,12
	err	968,368294015523
1,13
	err	968,368294015523
1,14
	err	968,368294015523
1,15
	err	968,368294015523
1,16
	err	968,368294015523
1,17
	err	968,368294015523
1,18
	err	968,368294015523
1,19
	err	968,368294015523
1,2
	err	968,368294015523
1,21
	err	968,368294015523
1,22
	err	968,368294015523
1,23
	err	968,368294015523
1,24
	err	968,368294015523
1,25
	err	968,368294015523
1,26
	err	968,368294015523
1,27
	err	968,368294015523
1,28
	err	968,368294015523
1,29
	err	968,368294015523
1,3
	err	968,368294015523
1,31
	err	968,368294015523
1,32
	err	968,368294015523
1,33
	err	968,368294015523
1,34
	err	968,368294015523
1,35
	err	968,368294015523
1,36
	err	968,368294015523
1,37
	err	968,368294015523
1,38
	err	968,368294015523
1,39
	err	968,368294015523
1,4
	err	968,368294015523
1,41
	err	968,368294015523
1,42
	err	968,368294015523
1,43
	err	968,368294015523
1,44
	err	968,368294015523
1,45
	err	968,368294015523
1,46
	err	968,368294015523
1,47
	err	968,368294015523
1,48
	err	968,368294015523
1,49
	err	968,368294015523
1,5
	err	968,368294015523
1,51
	err	968,368294015523
1,52
	err	968,368294015523
1,53
	err	968,368294015523
1,54
	err	968,368294015523
1,55
	err	968,368294015523
1,56
	err	968,368294015523
1,57
	err	968,368294015523
1,58
	err	968,368294015523
1,59
	err	968,368294015523
1,6
	err	968,368294015523
1,61
	err	968,368294015523
1,62
	err	968,368294015523
1,63
	err	968,368294015523
1,64
	err	968,368294015523
1,65
	err	968,368294015523
1,66
	err	968,368294015523
1,67
	err	968,368294015523
1,68
	err	968,368294015523
1,69
	err	968,368294015523
1,7
	err	968,368294015523
1,71
	err	968,368294015523
1,72
	err	968,368294015523
1,73
	err	968,368294015523
1,74
	err	968,368294015523
1,75
	err	968,368294015523
1,76
	err	968,368294015523
1,77
	err	968,368294015523
1,78
	err	968,368294015523
1,79
	err	968,368294015523
1,8
	err	968,368294015523
1,81
	err	968,368294015523
1,82
	err	968,368294015523
1,83
	err	968,368294015523
1,84
	err	968,368294015523
1,85
	err	968,368294015523
1,86
	err	968,368294015523
1,87
	err	968,368294015523
1,88
	err	968,368294015523
1,89
	err	968,368294015523
1,9
	err	968,368294015523
1,91
	err	968,368294015523
1,92
	err	968,368294015523
1,93
	err	968,368294015523
1,94
	err	968,368294015523
1,95
	err	968,368294015523
1,96
	err	968,368294015523
1,97
	err	968,368294015523
1,98
	err	968,368294015523
1,99
	err	968,368294015523
2
