0
	err	7,41890061979859
0,01
	err	7,41890061979859
0,02
	err	7,41890061979859
0,03
	err	7,41890061979859
0,04
	err	7,41890061979859
0,05
	err	7,41890061979859
0,06
	err	7,41890061979859
0,07
	err	7,41890061979859
0,08
	err	7,41890061979859
0,09
	err	7,41890061979859
0,1
	err	7,41890061979859
0,11
	err	7,41890061979859
0,12
	err	7,41890061979859
0,13
	err	7,41890061979859
0,14
	err	7,41890061979859
0,15
	err	7,41890061979859
0,16
	err	7,41890061979859
0,17
	err	7,41890061979859
0,18
	err	7,41890061979859
0,19
	err	7,41890061979859
0,2
	err	7,41890061979859
0,21
	err	7,41890061979859
0,22
	err	7,41890061979859
0,23
	err	7,41890061979859
0,24
	err	7,41890061979859
0,25
	err	7,41890061979859
0,26
	err	7,41890061979859
0,27
	err	7,41890061979859
0,28
	err	7,41890061979859
0,29
	err	7,41890061979859
0,3
	err	7,41890061979859
0,31
	err	7,41890061979859
0,32
	err	7,41890061979859
0,33
	err	7,41890061979859
0,34
	err	7,41890061979859
0,35
	err	7,41890061979859
0,36
	err	7,41890061979859
0,37
	err	7,41890061979859
0,38
	err	7,41890061979859
0,39
	err	7,41890061979859
0,4
	err	7,41890061979859
0,41
	err	7,41890061979859
0,42
	err	7,41890061979859
0,43
	err	7,41890061979859
0,44
	err	7,41890061979859
0,45
	err	7,41890061979859
0,46
	err	7,41890061979859
0,47
	err	7,41890061979859
0,48
	err	7,41890061979859
0,49
	err	7,41890061979859
0,5
	err	7,41890061979859
0,51
	err	7,41890061979859
0,52
	err	7,41890061979859
0,53
	err	7,41890061979859
0,54
	err	7,41890061979859
0,55
	err	7,41890061979859
0,56
	err	7,41890061979859
0,57
	err	7,41890061979859
0,58
	err	7,41890061979859
0,59
	err	7,41890061979859
0,6
	err	7,41890061979859
0,61
	err	7,41890061979859
0,62
	err	7,41890061979859
0,63
	err	7,41890061979859
0,64
	err	7,41890061979859
0,65
	err	7,41890061979859
0,66
	err	7,41890061979859
0,67
	err	7,41890061979859
0,68
	err	7,41890061979859
0,69
	err	7,41890061979859
0,7
	err	7,41890061979859
0,71
	err	7,41890061979859
0,72
	err	7,41890061979859
0,73
	err	7,41890061979859
0,74
	err	7,41890061979859
0,75
	err	7,41890061979859
0,76
	err	7,41890061979859
0,77
	err	7,41890061979859
0,78
	err	7,41890061979859
0,79
	err	7,41890061979859
0,8
	err	7,41890061979859
0,81
	err	7,41890061979859
0,82
	err	7,41890061979859
0,83
	err	7,41890061979859
0,84
	err	7,41890061979859
0,85
	err	7,41890061979859
0,86
	err	7,41890061979859
0,87
	err	7,41890061979859
0,88
	err	7,41890061979859
0,89
	err	7,41890061979859
0,9
	err	7,41890061979859
0,91
	err	7,41890061979859
0,92
	err	7,41890061979859
0,93
	err	7,41890061979859
0,94
	err	7,41890061979859
0,95
	err	7,41890061979859
0,96
	err	7,41890061979859
0,97
	err	7,41890061979859
0,98
	err	7,41890061979859
0,99
	err	7,41890061979859
1
	err	7,41890061979859
1,01
	err	7,41890061979859
1,02
	err	7,41890061979859
1,03
	err	7,41890061979859
1,04
	err	7,41890061979859
1,05
	err	7,41890061979859
1,06
	err	7,41890061979859
1,07
	err	7,41890061979859
1,08
	err	7,41890061979859
1,09
	err	7,41890061979859
1,1
	err	7,41890061979859
1,11
	err	7,41890061979859
1,12
	err	7,41890061979859
1,13
	err	7,41890061979859
1,14
	err	7,41890061979859
1,15
	err	7,41890061979859
1,16
	err	7,41890061979859
1,17
	err	7,41890061979859
1,18
	err	7,41890061979859
1,19
	err	7,41890061979859
1,2
	err	7,41890061979859
1,21
	err	7,41890061979859
1,22
	err	7,41890061979859
1,23
	err	7,41890061979859
1,24
	err	7,41890061979859
1,25
	err	7,41890061979859
1,26
	err	7,41890061979859
1,27
	err	7,41890061979859
1,28
	err	7,41890061979859
1,29
	err	7,41890061979859
1,3
	err	7,41890061979859
1,31
	err	7,41890061979859
1,32
	err	7,41890061979859
1,33
	err	7,41890061979859
1,34
	err	7,41890061979859
1,35
	err	7,41890061979859
1,36
	err	7,41890061979859
1,37
	err	7,41890061979859
1,38
	err	7,41890061979859
1,39
	err	7,41890061979859
1,4
	err	7,41890061979859
1,41
	err	7,41890061979859
1,42
	err	7,41890061979859
1,43
	err	7,41890061979859
1,44
	err	7,41890061979859
1,45
	err	7,41890061979859
1,46
	err	7,41890061979859
1,47
	err	7,41890061979859
1,48
	err	7,41890061979859
1,49
	err	7,41890061979859
1,5
	err	7,41890061979859
1,51
	err	7,41890061979859
1,52
	err	7,41890061979859
1,53
	err	7,41890061979859
1,54
	err	7,41890061979859
1,55
	err	7,41890061979859
1,56
	err	7,41890061979859
1,57
	err	7,41890061979859
1,58
	err	7,41890061979859
1,59
	err	7,41890061979859
1,6
	err	7,41890061979859
1,61
	err	7,41890061979859
1,62
	err	7,41890061979859
1,63
	err	7,41890061979859
1,64
	err	7,41890061979859
1,65
	err	7,41890061979859
1,66
	err	7,41890061979859
1,67
	err	7,41890061979859
1,68
	err	7,41890061979859
1,69
	err	7,41890061979859
1,7
	err	7,41890061979859
1,71
	err	7,41890061979859
1,72
	err	7,41890061979859
1,73
	err	7,41890061979859
1,74
	err	7,41890061979859
1,75
	err	7,41890061979859
1,76
	err	7,41890061979859
1,77
	err	7,41890061979859
1,78
	err	7,41890061979859
1,79
	err	7,41890061979859
1,8
	err	7,41890061979859
1,81
	err	7,41890061979859
1,82
	err	7,41890061979859
1,83
	err	7,41890061979859
1,84
	err	7,41890061979859
1,85
	err	7,41890061979859
1,86
	err	7,41890061979859
1,87
	err	7,41890061979859
1,88
	err	7,41890061979859
1,89
	err	7,41890061979859
1,9
	err	7,41890061979859
1,91
	err	7,41890061979859
1,92
	err	7,41890061979859
1,93
	err	7,41890061979859
1,94
	err	7,41890061979859
1,95
	err	7,41890061979859
1,96
	err	7,41890061979859
1,97
	err	7,41890061979859
1,98
	err	7,41890061979859
1,99
	err	7,41890061979859
2
	err	7,41890061979859
2,01
	err	7,41890061979859
2,02
	err	7,41890061979859
2,03
	err	7,41890061979859
2,04
	err	7,41890061979859
2,05
	err	7,41890061979859
2,06
	err	7,41890061979859
2,07
	err	7,41890061979859
2,08
	err	7,41890061979859
2,09
	err	7,41890061979859
2,1
	err	7,41890061979859
2,11
	err	7,41890061979859
2,12
	err	7,41890061979859
2,13
	err	7,41890061979859
2,14
	err	7,41890061979859
2,15
	err	7,41890061979859
2,16
	err	7,41890061979859
2,17
	err	7,41890061979859
2,18
	err	7,41890061979859
2,19
	err	7,41890061979859
2,2
	err	7,41890061979859
2,21
	err	7,41890061979859
2,22
	err	7,41890061979859
2,23
	err	7,41890061979859
2,24
	err	7,41890061979859
2,25
	err	7,41890061979859
2,26
	err	7,41890061979859
2,27
	err	7,41890061979859
2,28
	err	7,41890061979859
2,29
	err	7,41890061979859
2,3
	err	7,41890061979859
2,31
	err	7,41890061979859
2,32
	err	7,41890061979859
2,33
	err	7,41890061979859
2,34
	err	7,41890061979859
2,35
	err	7,41890061979859
2,36
	err	7,41890061979859
2,37
	err	7,41890061979859
2,38
	err	7,41890061979859
2,39
	err	7,41890061979859
2,4
	err	7,41890061979859
2,41
	err	7,41890061979859
2,42
	err	7,41890061979859
2,43
	err	7,41890061979859
2,44
	err	7,41890061979859
2,45
	err	7,41890061979859
2,46
	err	7,41890061979859
2,47
	err	7,41890061979859
2,48
	err	7,41890061979859
2,49
	err	7,41890061979859
2,5
	err	7,41890061979859
2,51
	err	7,41890061979859
2,52
	err	7,41890061979859
2,53
	err	7,41890061979859
2,54
	err	7,41890061979859
2,55
	err	7,41890061979859
2,56
	err	7,41890061979859
2,57
	err	7,41890061979859
2,58
	err	7,41890061979859
2,59
	err	7,41890061979859
2,6
	err	7,41890061979859
2,61
	err	7,41890061979859
2,62
	err	7,41890061979859
2,63
	err	7,41890061979859
2,64
	err	7,41890061979859
2,65
	err	7,41890061979859
2,66
	err	7,41890061979859
2,67
	err	7,41890061979859
2,68
	err	7,41890061979859
2,69
	err	7,41890061979859
2,7
	err	7,41890061979859
2,71
	err	7,41890061979859
2,72
	err	7,41890061979859
2,73
	err	7,41890061979859
2,74
	err	7,41890061979859
2,75
	err	7,41890061979859
2,76
	err	7,41890061979859
2,77
	err	7,41890061979859
2,78
	err	7,41890061979859
2,79
	err	7,41890061979859
2,8
	err	7,41890061979859
2,81
	err	7,41890061979859
2,82
	err	7,41890061979859
2,83
	err	7,41890061979859
2,84
	err	7,41890061979859
2,85
	err	7,41890061979859
2,86
	err	7,41890061979859
2,87
	err	7,41890061979859
2,88
	err	7,41890061979859
2,89
	err	7,41890061979859
2,9
	err	7,41890061979859
2,91
	err	7,41890061979859
2,92
	err	7,41890061979859
2,93
	err	7,41890061979859
2,94
	err	7,41890061979859
2,95
	err	7,41890061979859
2,96
	err	7,41890061979859
2,97
	err	7,41890061979859
2,98
	err	7,41890061979859
2,99
	err	7,41890061979859
3
	err	7,41890061979859
3,01
	err	7,41890061979859
3,02
	err	7,41890061979859
3,03
	err	7,41890061979859
3,04
	err	7,41890061979859
3,05
	err	7,41890061979859
3,06
	err	7,41890061979859
3,07
	err	7,41890061979859
3,08
	err	7,41890061979859
3,09
	err	7,41890061979859
3,1
	err	7,41890061979859
3,11
	err	7,41890061979859
3,12
	err	7,41890061979859
3,13
	err	7,41890061979859
3,14
	err	7,41890061979859
3,15
	err	7,41890061979859
3,16
	err	7,41890061979859
3,17
	err	7,41890061979859
3,18
	err	7,41890061979859
3,19
	err	7,41890061979859
3,2
	err	7,41890061979859
3,21
	err	7,41890061979859
3,22
