Formula	SW_Score	Satisfied
SEED: ForAll,0,<=,t,And,t,<=,10000000,e_speed[ToInt(RealVal(0)+(t-0.0)/10000.0)],<,4750	-	-
00: ForAll,1175994,<=,t,And,t,<=,14168893,e_speed[ToInt(RealVal(0)+(t-0.0)/10000.0)],<,4726.109234	30.0	False
01: ForAll,3126616,<=,t,And,t,<=,9603275,e_speed[ToInt(RealVal(0)+(t-0.0)/10000.0)],<,4794.709060	30.0	True
02: ForAll,3616887,<=,t,And,t,<=,14795380,e_speed[ToInt(RealVal(0)+(t-0.0)/10000.0)],<,4757.887200	30.0	True
03: ForAll,990491,<=,t,And,t,<=,14513847,e_speed[ToInt(RealVal(0)+(t-0.0)/10000.0)],<,4746.276930	30.0	False
04: ForAll,4478603,<=,t,And,t,<=,13485802,e_speed[ToInt(RealVal(0)+(t-0.0)/10000.0)],<,4755.419836	30.0	True
05: ForAll,3440710,<=,t,And,t,<=,6069810,e_speed[ToInt(RealVal(0)+(t-0.0)/10000.0)],<,4706.941903	30.0	True
06: ForAll,669036,<=,t,And,t,<=,7925787,e_speed[ToInt(RealVal(0)+(t-0.0)/10000.0)],<,4721.648044	30.0	False
07: ForAll,4179656,<=,t,And,t,<=,7991854,e_speed[ToInt(RealVal(0)+(t-0.0)/10000.0)],<,4770.575303	30.0	True
08: ForAll,1664251,<=,t,And,t,<=,8149060,e_speed[ToInt(RealVal(0)+(t-0.0)/10000.0)],<,4730.066873	30.0	False
09: ForAll,2954266,<=,t,And,t,<=,14657580,e_speed[ToInt(RealVal(0)+(t-0.0)/10000.0)],<,4711.997262	30.0	False


